,CIK,Company Name,Form Type,Date Filed,Filename
23573,1062047,CONVERGYS CORP,SC 13G/A,2/5/2015,edgar/data/1062047/0001258897-15-000719.txt
23574,1062047,CONVERGYS CORP,SC 13G/A,2/11/2015,edgar/data/1062047/0000932471-15-005189.txt
28016,1078075,NETSCOUT SYSTEMS INC,10-Q,1/27/2015,edgar/data/1078075/0001628280-15-000253.txt
28017,1078075,NETSCOUT SYSTEMS INC,425,1/23/2015,edgar/data/1078075/0001193125-15-017815.txt
28018,1078075,NETSCOUT SYSTEMS INC,425,2/4/2015,edgar/data/1078075/0001193125-15-033704.txt
28019,1078075,NETSCOUT SYSTEMS INC,425,2/10/2015,edgar/data/1078075/0001193125-15-041600.txt
28020,1078075,NETSCOUT SYSTEMS INC,8-K,1/22/2015,edgar/data/1078075/0001157523-15-000172.txt
28021,1078075,NETSCOUT SYSTEMS INC,PRER14A,1/9/2015,edgar/data/1078075/0001193125-15-006307.txt
28022,1078075,NETSCOUT SYSTEMS INC,PRER14A,2/13/2015,edgar/data/1078075/0001193125-15-050362.txt
28023,1078075,NETSCOUT SYSTEMS INC,S-4/A,1/9/2015,edgar/data/1078075/0001193125-15-005397.txt
28024,1078075,NETSCOUT SYSTEMS INC,S-4/A,2/13/2015,edgar/data/1078075/0001193125-15-050343.txt
28025,1078075,NETSCOUT SYSTEMS INC,SC 13G/A,1/23/2015,edgar/data/1078075/0001086364-15-000750.txt
28026,1078075,NETSCOUT SYSTEMS INC,SC 13G/A,2/5/2015,edgar/data/1078075/0001398344-15-000678.txt
28027,1078075,NETSCOUT SYSTEMS INC,SC 13G/A,2/10/2015,edgar/data/1078075/0000932471-15-003793.txt
28028,1078075,NETSCOUT SYSTEMS INC,SC 13G/A,2/17/2015,edgar/data/1078075/0000950123-15-003166.txt
28029,1078075,NETSCOUT SYSTEMS INC,SC 13G,2/12/2015,edgar/data/1078075/0001140361-15-005758.txt
28030,1078075,NETSCOUT SYSTEMS INC,SC 13G,2/17/2015,edgar/data/1078075/0001011438-15-000100.txt
37879,1111928,IPG PHOTONICS CORP,10-K,3/2/2015,edgar/data/1111928/0001111928-15-000040.txt
37880,1111928,IPG PHOTONICS CORP,4/A,1/5/2015,edgar/data/1111928/0001111928-15-000001.txt
37881,1111928,IPG PHOTONICS CORP,4,1/5/2015,edgar/data/1111928/0001111928-15-000002.txt
37882,1111928,IPG PHOTONICS CORP,4,1/5/2015,edgar/data/1111928/0001111928-15-000003.txt
37883,1111928,IPG PHOTONICS CORP,4,1/5/2015,edgar/data/1111928/0001111928-15-000004.txt
37884,1111928,IPG PHOTONICS CORP,4,1/5/2015,edgar/data/1111928/0001111928-15-000005.txt
37885,1111928,IPG PHOTONICS CORP,4,1/5/2015,edgar/data/1111928/0001111928-15-000006.txt
37886,1111928,IPG PHOTONICS CORP,4,2/5/2015,edgar/data/1111928/0001111928-15-000007.txt
37887,1111928,IPG PHOTONICS CORP,4,2/5/2015,edgar/data/1111928/0001111928-15-000008.txt
37888,1111928,IPG PHOTONICS CORP,4,2/10/2015,edgar/data/1111928/0001111928-15-000015.txt
37889,1111928,IPG PHOTONICS CORP,4,2/10/2015,edgar/data/1111928/0001111928-15-000016.txt
37890,1111928,IPG PHOTONICS CORP,4,2/11/2015,edgar/data/1111928/0001111928-15-000018.txt
37891,1111928,IPG PHOTONICS CORP,4,2/11/2015,edgar/data/1111928/0001111928-15-000019.txt
37892,1111928,IPG PHOTONICS CORP,4,2/11/2015,edgar/data/1111928/0001111928-15-000020.txt
37893,1111928,IPG PHOTONICS CORP,4,2/24/2015,edgar/data/1111928/0001111928-15-000025.txt
37894,1111928,IPG PHOTONICS CORP,4,2/25/2015,edgar/data/1111928/0001111928-15-000026.txt
37895,1111928,IPG PHOTONICS CORP,4,2/26/2015,edgar/data/1111928/0001111928-15-000029.txt
37896,1111928,IPG PHOTONICS CORP,4,2/26/2015,edgar/data/1111928/0001111928-15-000030.txt
37897,1111928,IPG PHOTONICS CORP,4,2/26/2015,edgar/data/1111928/0001111928-15-000031.txt
37898,1111928,IPG PHOTONICS CORP,4,2/26/2015,edgar/data/1111928/0001111928-15-000032.txt
37899,1111928,IPG PHOTONICS CORP,4,2/26/2015,edgar/data/1111928/0001111928-15-000033.txt
37900,1111928,IPG PHOTONICS CORP,4,2/26/2015,edgar/data/1111928/0001111928-15-000034.txt
37901,1111928,IPG PHOTONICS CORP,4,2/26/2015,edgar/data/1111928/0001111928-15-000035.txt
37902,1111928,IPG PHOTONICS CORP,4,2/26/2015,edgar/data/1111928/0001111928-15-000036.txt
37903,1111928,IPG PHOTONICS CORP,4,2/26/2015,edgar/data/1111928/0001111928-15-000037.txt
37904,1111928,IPG PHOTONICS CORP,4,3/3/2015,edgar/data/1111928/0001111928-15-000041.txt
37905,1111928,IPG PHOTONICS CORP,4,3/10/2015,edgar/data/1111928/0001111928-15-000042.txt
37906,1111928,IPG PHOTONICS CORP,4,3/26/2015,edgar/data/1111928/0001111928-15-000045.txt
37907,1111928,IPG PHOTONICS CORP,4,3/26/2015,edgar/data/1111928/0001111928-15-000046.txt
37908,1111928,IPG PHOTONICS CORP,8-K,2/9/2015,edgar/data/1111928/0001111928-15-000010.txt
37909,1111928,IPG PHOTONICS CORP,8-K,2/20/2015,edgar/data/1111928/0001111928-15-000024.txt
37910,1111928,IPG PHOTONICS CORP,8-K,2/26/2015,edgar/data/1111928/0001111928-15-000028.txt
37911,1111928,IPG PHOTONICS CORP,8-K,3/27/2015,edgar/data/1111928/0001111928-15-000044.txt
37912,1111928,IPG PHOTONICS CORP,SC 13D/A,2/11/2015,edgar/data/1111928/0001111928-15-000021.txt
37913,1111928,IPG PHOTONICS CORP,SC 13G/A,1/30/2015,edgar/data/1111928/0001193125-15-026797.txt
37914,1111928,IPG PHOTONICS CORP,SC 13G/A,2/10/2015,edgar/data/1111928/0001193125-15-040658.txt
37915,1111928,IPG PHOTONICS CORP,SC 13G/A,2/11/2015,edgar/data/1111928/0000080255-15-000255.txt
37916,1111928,IPG PHOTONICS CORP,SC 13G,2/11/2015,edgar/data/1111928/0001111928-15-000022.txt
51673,1169561,COMMVAULT SYSTEMS INC,10-Q,1/30/2015,edgar/data/1169561/0001628280-15-000384.txt
51674,1169561,COMMVAULT SYSTEMS INC,4,1/15/2015,edgar/data/1169561/0001209191-15-004413.txt
51675,1169561,COMMVAULT SYSTEMS INC,4,1/15/2015,edgar/data/1169561/0001209191-15-004415.txt
51676,1169561,COMMVAULT SYSTEMS INC,4,1/15/2015,edgar/data/1169561/0001209191-15-004416.txt
51677,1169561,COMMVAULT SYSTEMS INC,4,1/15/2015,edgar/data/1169561/0001209191-15-004417.txt
51678,1169561,COMMVAULT SYSTEMS INC,4,1/15/2015,edgar/data/1169561/0001209191-15-004418.txt
51679,1169561,COMMVAULT SYSTEMS INC,4,1/20/2015,edgar/data/1169561/0001209191-15-005034.txt
51680,1169561,COMMVAULT SYSTEMS INC,4,1/20/2015,edgar/data/1169561/0001209191-15-005037.txt
51681,1169561,COMMVAULT SYSTEMS INC,4,1/20/2015,edgar/data/1169561/0001209191-15-005038.txt
51682,1169561,COMMVAULT SYSTEMS INC,4,1/20/2015,edgar/data/1169561/0001209191-15-005039.txt
51683,1169561,COMMVAULT SYSTEMS INC,4,1/20/2015,edgar/data/1169561/0001209191-15-005040.txt
51684,1169561,COMMVAULT SYSTEMS INC,4,2/3/2015,edgar/data/1169561/0001209191-15-008921.txt
51685,1169561,COMMVAULT SYSTEMS INC,4,2/3/2015,edgar/data/1169561/0001209191-15-008924.txt
51686,1169561,COMMVAULT SYSTEMS INC,4,2/3/2015,edgar/data/1169561/0001209191-15-008926.txt
51687,1169561,COMMVAULT SYSTEMS INC,4,2/3/2015,edgar/data/1169561/0001209191-15-008928.txt
51688,1169561,COMMVAULT SYSTEMS INC,4,2/3/2015,edgar/data/1169561/0001209191-15-008930.txt
51689,1169561,COMMVAULT SYSTEMS INC,4,2/19/2015,edgar/data/1169561/0001209191-15-015990.txt
51690,1169561,COMMVAULT SYSTEMS INC,4,3/19/2015,edgar/data/1169561/0001209191-15-027923.txt
51691,1169561,COMMVAULT SYSTEMS INC,8-K,1/28/2015,edgar/data/1169561/0001628280-15-000288.txt
51692,1169561,COMMVAULT SYSTEMS INC,CORRESP,2/20/2015,edgar/data/1169561/0001628280-15-000899.txt
51693,1169561,COMMVAULT SYSTEMS INC,CORRESP,3/3/2015,edgar/data/1169561/0001628280-15-001429.txt
51694,1169561,COMMVAULT SYSTEMS INC,SC 13G/A,1/23/2015,edgar/data/1169561/0001086364-15-000665.txt
51695,1169561,COMMVAULT SYSTEMS INC,SC 13G/A,1/30/2015,edgar/data/1169561/0001193125-15-026763.txt
51696,1169561,COMMVAULT SYSTEMS INC,SC 13G/A,2/11/2015,edgar/data/1169561/0000932471-15-005077.txt
51697,1169561,COMMVAULT SYSTEMS INC,SC 13G/A,2/13/2015,edgar/data/1169561/0000315066-15-001833.txt
51698,1169561,COMMVAULT SYSTEMS INC,SC 13G,2/3/2015,edgar/data/1169561/0001144204-15-005479.txt
51699,1169561,COMMVAULT SYSTEMS INC,UPLOAD,2/17/2015,edgar/data/1169561/0000000000-15-009778.txt
51700,1169561,COMMVAULT SYSTEMS INC,UPLOAD,3/24/2015,edgar/data/1169561/0000000000-15-017544.txt
53978,1177394,SYNNEX CORP,10-K,1/29/2015,edgar/data/1177394/0001177394-15-000007.txt
53979,1177394,SYNNEX CORP,4,1/6/2015,edgar/data/1177394/0001127602-15-001127.txt
53980,1177394,SYNNEX CORP,4,1/6/2015,edgar/data/1177394/0001127602-15-001136.txt
53981,1177394,SYNNEX CORP,4,1/6/2015,edgar/data/1177394/0001127602-15-001138.txt
53982,1177394,SYNNEX CORP,4,1/16/2015,edgar/data/1177394/0001127602-15-002020.txt
53983,1177394,SYNNEX CORP,4,1/21/2015,edgar/data/1177394/0001127602-15-002319.txt
53984,1177394,SYNNEX CORP,4,1/21/2015,edgar/data/1177394/0001127602-15-002324.txt
53985,1177394,SYNNEX CORP,4,1/23/2015,edgar/data/1177394/0001127602-15-002620.txt
53986,1177394,SYNNEX CORP,4,1/23/2015,edgar/data/1177394/0001127602-15-002626.txt
53987,1177394,SYNNEX CORP,4,1/23/2015,edgar/data/1177394/0001127602-15-002629.txt
53988,1177394,SYNNEX CORP,4,1/23/2015,edgar/data/1177394/0001127602-15-002631.txt
53989,1177394,SYNNEX CORP,4,1/28/2015,edgar/data/1177394/0001127602-15-003046.txt
53990,1177394,SYNNEX CORP,4,2/3/2015,edgar/data/1177394/0001127602-15-004051.txt
53991,1177394,SYNNEX CORP,4,2/4/2015,edgar/data/1177394/0001127602-15-004313.txt
53992,1177394,SYNNEX CORP,4,2/4/2015,edgar/data/1177394/0001127602-15-004318.txt
53993,1177394,SYNNEX CORP,4,2/5/2015,edgar/data/1177394/0001127602-15-004594.txt
53994,1177394,SYNNEX CORP,4,2/18/2015,edgar/data/1177394/0001127602-15-006732.txt
53995,1177394,SYNNEX CORP,4,3/4/2015,edgar/data/1177394/0001127602-15-010089.txt
53996,1177394,SYNNEX CORP,4,3/4/2015,edgar/data/1177394/0001127602-15-010093.txt
53997,1177394,SYNNEX CORP,4,3/4/2015,edgar/data/1177394/0001127602-15-010196.txt
53998,1177394,SYNNEX CORP,4,3/27/2015,edgar/data/1177394/0001127602-15-012721.txt
53999,1177394,SYNNEX CORP,8-K,1/12/2015,edgar/data/1177394/0001177394-15-000002.txt
54000,1177394,SYNNEX CORP,8-K,1/28/2015,edgar/data/1177394/0001177394-15-000004.txt
54001,1177394,SYNNEX CORP,8-K,3/27/2015,edgar/data/1177394/0001177394-15-000014.txt
54002,1177394,SYNNEX CORP,8-K,3/31/2015,edgar/data/1177394/0001177394-15-000016.txt
54003,1177394,SYNNEX CORP,ARS,2/27/2015,edgar/data/1177394/9999999997-15-003010.txt
54004,1177394,SYNNEX CORP,CORRESP,3/17/2015,edgar/data/1177394/0001177394-15-000012.txt
54005,1177394,SYNNEX CORP,CT ORDER,1/28/2015,edgar/data/1177394/9999999997-15-000484.txt
54006,1177394,SYNNEX CORP,DEF 14A,2/26/2015,edgar/data/1177394/0001177394-15-000010.txt
54007,1177394,SYNNEX CORP,S-8,1/29/2015,edgar/data/1177394/0001193125-15-025707.txt
54008,1177394,SYNNEX CORP,SC 13G/A,1/29/2015,edgar/data/1177394/0001086364-15-001196.txt
54009,1177394,SYNNEX CORP,SC 13G/A,2/5/2015,edgar/data/1177394/0001258897-15-001126.txt
54010,1177394,SYNNEX CORP,SC 13G/A,2/13/2015,edgar/data/1177394/0000315066-15-002377.txt
54011,1177394,SYNNEX CORP,SC 13G,2/11/2015,edgar/data/1177394/0000932471-15-004862.txt
54012,1177394,SYNNEX CORP,SC 13G,2/11/2015,edgar/data/1177394/0001193125-15-042994.txt
54013,1177394,SYNNEX CORP,UPLOAD,3/4/2015,edgar/data/1177394/0000000000-15-013363.txt
79704,1262039,FORTINET INC,10-K,3/2/2015,edgar/data/1262039/0001262039-15-000009.txt
79705,1262039,FORTINET INC,4,1/22/2015,edgar/data/1262039/0001140361-15-002517.txt
79706,1262039,FORTINET INC,4,1/29/2015,edgar/data/1262039/0001140361-15-003187.txt
79707,1262039,FORTINET INC,4,2/3/2015,edgar/data/1262039/0001140361-15-003881.txt
79708,1262039,FORTINET INC,4,2/3/2015,edgar/data/1262039/0001140361-15-003882.txt
79709,1262039,FORTINET INC,4,2/3/2015,edgar/data/1262039/0001140361-15-003884.txt
79710,1262039,FORTINET INC,4,2/3/2015,edgar/data/1262039/0001140361-15-003886.txt
79711,1262039,FORTINET INC,4,2/4/2015,edgar/data/1262039/0001140361-15-004198.txt
79712,1262039,FORTINET INC,4,2/4/2015,edgar/data/1262039/0001140361-15-004199.txt
79713,1262039,FORTINET INC,4,2/10/2015,edgar/data/1262039/0001140361-15-005248.txt
79714,1262039,FORTINET INC,4,2/10/2015,edgar/data/1262039/0001140361-15-005249.txt
79715,1262039,FORTINET INC,4,2/10/2015,edgar/data/1262039/0001140361-15-005250.txt
79716,1262039,FORTINET INC,4,2/17/2015,edgar/data/1262039/0001140361-15-007512.txt
79717,1262039,FORTINET INC,4,2/17/2015,edgar/data/1262039/0001140361-15-007513.txt
79718,1262039,FORTINET INC,4,2/17/2015,edgar/data/1262039/0001140361-15-007517.txt
79719,1262039,FORTINET INC,4,2/17/2015,edgar/data/1262039/0001140361-15-007520.txt
79720,1262039,FORTINET INC,4,2/17/2015,edgar/data/1262039/0001140361-15-007522.txt
79721,1262039,FORTINET INC,4,2/17/2015,edgar/data/1262039/0001140361-15-007525.txt
79722,1262039,FORTINET INC,4,2/17/2015,edgar/data/1262039/0001140361-15-007530.txt
79723,1262039,FORTINET INC,4,2/17/2015,edgar/data/1262039/0001140361-15-007535.txt
79724,1262039,FORTINET INC,4,2/17/2015,edgar/data/1262039/0001140361-15-007537.txt
79725,1262039,FORTINET INC,4,2/25/2015,edgar/data/1262039/0001140361-15-008996.txt
79726,1262039,FORTINET INC,4,3/5/2015,edgar/data/1262039/0001140361-15-010591.txt
79727,1262039,FORTINET INC,4,3/5/2015,edgar/data/1262039/0001140361-15-010592.txt
79728,1262039,FORTINET INC,8-K,1/28/2015,edgar/data/1262039/0001262039-15-000005.txt
79729,1262039,FORTINET INC,S-8,3/2/2015,edgar/data/1262039/0001262039-15-000011.txt
79730,1262039,FORTINET INC,SC 13G/A,2/11/2015,edgar/data/1262039/0001140361-15-005242.txt
79731,1262039,FORTINET INC,SC 13G/A,2/11/2015,edgar/data/1262039/0001140361-15-005244.txt
79732,1262039,FORTINET INC,SC 13G/A,2/17/2015,edgar/data/1262039/0000947871-15-000125.txt
79733,1262039,FORTINET INC,SC 13G,2/6/2015,edgar/data/1262039/0000215457-15-000033.txt
79734,1262039,FORTINET INC,SC 13G,2/10/2015,edgar/data/1262039/0000932471-15-003896.txt
80447,1265888,NEUSTAR INC,10-K,2/13/2015,edgar/data/1265888/0001265888-15-000008.txt
80448,1265888,NEUSTAR INC,4,1/5/2015,edgar/data/1265888/0001209191-15-001679.txt
80449,1265888,NEUSTAR INC,4,1/5/2015,edgar/data/1265888/0001209191-15-001684.txt
80450,1265888,NEUSTAR INC,4,1/5/2015,edgar/data/1265888/0001209191-15-001690.txt
80451,1265888,NEUSTAR INC,4,1/5/2015,edgar/data/1265888/0001209191-15-001696.txt
80452,1265888,NEUSTAR INC,4,1/5/2015,edgar/data/1265888/0001209191-15-001697.txt
80453,1265888,NEUSTAR INC,4,1/5/2015,edgar/data/1265888/0001209191-15-001711.txt
80454,1265888,NEUSTAR INC,4,2/19/2015,edgar/data/1265888/0001209191-15-016235.txt
80455,1265888,NEUSTAR INC,4,2/19/2015,edgar/data/1265888/0001209191-15-016238.txt
80456,1265888,NEUSTAR INC,4,2/19/2015,edgar/data/1265888/0001209191-15-016240.txt
80457,1265888,NEUSTAR INC,4,2/19/2015,edgar/data/1265888/0001209191-15-016241.txt
80458,1265888,NEUSTAR INC,4,2/19/2015,edgar/data/1265888/0001209191-15-016244.txt
80459,1265888,NEUSTAR INC,4,2/24/2015,edgar/data/1265888/0001209191-15-018102.txt
80460,1265888,NEUSTAR INC,4,2/24/2015,edgar/data/1265888/0001209191-15-018105.txt
80461,1265888,NEUSTAR INC,4,2/24/2015,edgar/data/1265888/0001209191-15-018107.txt
80462,1265888,NEUSTAR INC,4,3/3/2015,edgar/data/1265888/0001209191-15-021794.txt
80463,1265888,NEUSTAR INC,8-K,2/3/2015,edgar/data/1265888/0001265888-15-000003.txt
80464,1265888,NEUSTAR INC,8-K,3/4/2015,edgar/data/1265888/0001265888-15-000010.txt
80465,1265888,NEUSTAR INC,8-K,3/26/2015,edgar/data/1265888/0001265888-15-000013.txt
80466,1265888,NEUSTAR INC,SC 13G/A,1/6/2015,edgar/data/1265888/0001104659-15-000564.txt
80467,1265888,NEUSTAR INC,SC 13G/A,1/30/2015,edgar/data/1265888/0001193125-15-026705.txt
80468,1265888,NEUSTAR INC,SC 13G/A,2/2/2015,edgar/data/1265888/0001086364-15-001583.txt
80469,1265888,NEUSTAR INC,SC 13G/A,2/9/2015,edgar/data/1265888/0001144204-15-006944.txt
80470,1265888,NEUSTAR INC,SC 13G/A,2/10/2015,edgar/data/1265888/0000932471-15-003798.txt
80471,1265888,NEUSTAR INC,SC 13G/A,2/11/2015,edgar/data/1265888/0001193125-15-043445.txt
80472,1265888,NEUSTAR INC,SC 13G/A,2/13/2015,edgar/data/1265888/0001144204-15-008730.txt
80473,1265888,NEUSTAR INC,SC 13G,2/4/2015,edgar/data/1265888/0001144204-15-005943.txt
84081,1280452,MONOLITHIC POWER SYSTEMS INC,10-K,3/2/2015,edgar/data/1280452/0001437749-15-003820.txt
84082,1280452,MONOLITHIC POWER SYSTEMS INC,4/A,3/20/2015,edgar/data/1280452/0001209191-15-028137.txt
84083,1280452,MONOLITHIC POWER SYSTEMS INC,4,1/6/2015,edgar/data/1280452/0001280452-15-000002.txt
84084,1280452,MONOLITHIC POWER SYSTEMS INC,4,1/12/2015,edgar/data/1280452/0001280452-15-000004.txt
84085,1280452,MONOLITHIC POWER SYSTEMS INC,4,1/27/2015,edgar/data/1280452/0001280452-15-000006.txt
84086,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/5/2015,edgar/data/1280452/0001280452-15-000010.txt
84087,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/5/2015,edgar/data/1280452/0001280452-15-000014.txt
84088,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/5/2015,edgar/data/1280452/0001280452-15-000016.txt
84089,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/5/2015,edgar/data/1280452/0001280452-15-000018.txt
84090,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/5/2015,edgar/data/1280452/0001280452-15-000020.txt
84091,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/9/2015,edgar/data/1280452/0001280452-15-000026.txt
84092,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/9/2015,edgar/data/1280452/0001280452-15-000027.txt
84093,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/9/2015,edgar/data/1280452/0001280452-15-000028.txt
84094,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/9/2015,edgar/data/1280452/0001280452-15-000029.txt
84095,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/9/2015,edgar/data/1280452/0001280452-15-000030.txt
84096,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/10/2015,edgar/data/1280452/0001280452-15-000032.txt
84097,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/10/2015,edgar/data/1280452/0001280452-15-000034.txt
84098,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/10/2015,edgar/data/1280452/0001280452-15-000036.txt
84099,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/10/2015,edgar/data/1280452/0001280452-15-000038.txt
84100,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/10/2015,edgar/data/1280452/0001280452-15-000040.txt
84101,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/12/2015,edgar/data/1280452/0001280452-15-000042.txt
84102,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/13/2015,edgar/data/1280452/0001280452-15-000044.txt
84103,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/17/2015,edgar/data/1280452/0001280452-15-000046.txt
84104,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/20/2015,edgar/data/1280452/0001209191-15-016914.txt
84105,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/23/2015,edgar/data/1280452/0001280452-15-000048.txt
84106,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/23/2015,edgar/data/1280452/0001280452-15-000050.txt
84107,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/25/2015,edgar/data/1280452/0001280452-15-000052.txt
84108,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/18/2015,edgar/data/1280452/0001280452-15-000054.txt
84109,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/20/2015,edgar/data/1280452/0001209191-15-028138.txt
84110,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/20/2015,edgar/data/1280452/0001280452-15-000056.txt
84111,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/20/2015,edgar/data/1280452/0001280452-15-000058.txt
84112,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/20/2015,edgar/data/1280452/0001280452-15-000060.txt
84113,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/20/2015,edgar/data/1280452/0001280452-15-000062.txt
84114,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/23/2015,edgar/data/1280452/0001280452-15-000064.txt
84115,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/31/2015,edgar/data/1280452/0001280452-15-000066.txt
84116,1280452,MONOLITHIC POWER SYSTEMS INC,8-K,2/4/2015,edgar/data/1280452/0001437749-15-001752.txt
84117,1280452,MONOLITHIC POWER SYSTEMS INC,8-K,3/20/2015,edgar/data/1280452/0001437749-15-005555.txt
84118,1280452,MONOLITHIC POWER SYSTEMS INC,SC 13G/A,1/23/2015,edgar/data/1280452/0001086364-15-000746.txt
84119,1280452,MONOLITHIC POWER SYSTEMS INC,SC 13G/A,2/11/2015,edgar/data/1280452/0000932471-15-004961.txt
84120,1280452,MONOLITHIC POWER SYSTEMS INC,SC 13G/A,2/13/2015,edgar/data/1280452/0000315066-15-002140.txt
84121,1280452,MONOLITHIC POWER SYSTEMS INC,SC 13G/A,2/17/2015,edgar/data/1280452/0000902664-15-001039.txt
84122,1280452,MONOLITHIC POWER SYSTEMS INC,SC 13G/A,2/17/2015,edgar/data/1280452/0001144204-15-010242.txt
237403,23082,COMPUTER SCIENCES CORP,10-Q,2/11/2015,edgar/data/23082/0000023082-15-000007.txt
237404,23082,COMPUTER SCIENCES CORP,3,3/10/2015,edgar/data/23082/0001225208-15-007352.txt
237405,23082,COMPUTER SCIENCES CORP,4,1/16/2015,edgar/data/23082/0001225208-15-001471.txt
237406,23082,COMPUTER SCIENCES CORP,4,1/16/2015,edgar/data/23082/0001225208-15-001472.txt
237407,23082,COMPUTER SCIENCES CORP,4,1/28/2015,edgar/data/23082/0001225208-15-002150.txt
237408,23082,COMPUTER SCIENCES CORP,4,1/28/2015,edgar/data/23082/0001225208-15-002151.txt
237409,23082,COMPUTER SCIENCES CORP,4,2/17/2015,edgar/data/23082/0001225208-15-004297.txt
237410,23082,COMPUTER SCIENCES CORP,4,2/17/2015,edgar/data/23082/0001225208-15-004298.txt
237411,23082,COMPUTER SCIENCES CORP,4,2/17/2015,edgar/data/23082/0001225208-15-004299.txt
237412,23082,COMPUTER SCIENCES CORP,4,3/2/2015,edgar/data/23082/0001225208-15-006369.txt
237413,23082,COMPUTER SCIENCES CORP,4,3/2/2015,edgar/data/23082/0001225208-15-006370.txt
237414,23082,COMPUTER SCIENCES CORP,4,3/11/2015,edgar/data/23082/0001225208-15-007602.txt
237415,23082,COMPUTER SCIENCES CORP,4,3/11/2015,edgar/data/23082/0001225208-15-007603.txt
237416,23082,COMPUTER SCIENCES CORP,4,3/27/2015,edgar/data/23082/0001225208-15-008613.txt
237417,23082,COMPUTER SCIENCES CORP,4,3/27/2015,edgar/data/23082/0001225208-15-008614.txt
237418,23082,COMPUTER SCIENCES CORP,8-K,2/9/2015,edgar/data/23082/0000023082-15-000003.txt
237419,23082,COMPUTER SCIENCES CORP,8-K,2/10/2015,edgar/data/23082/0000023082-15-000005.txt
237420,23082,COMPUTER SCIENCES CORP,8-K,3/2/2015,edgar/data/23082/0000023082-15-000009.txt
237421,23082,COMPUTER SCIENCES CORP,SC 13D,2/23/2015,edgar/data/23082/0000902664-15-001345.txt
237422,23082,COMPUTER SCIENCES CORP,SC 13G/A,1/26/2015,edgar/data/23082/0001086364-15-000876.txt
